% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=OBSI
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01,-4.295141e+01
